id,product,category,price,quantity,sale_date
4732,Tablet,Electronics,621.36,9,6/14/2023
4733,Printer,Office Supplies,1248.63,6,11/4/2021
4734,Monitor,Accessories,1827.85,9,3/11/2020
4735,Monitor,Accessories,565.93,4,5/20/2023
4736,Mouse,Accessories,157.12,7,8/8/2023
4737,Mouse,Accessories,1974.06,6,8/29/2023
4738,Monitor,Accessories,1321.84,10,12/31/2022
4739,Tablet,Electronics,1998.36,5,5/8/2022
4740,Keyboard,Accessories,992.21,6,12/26/2020
4741,Tablet,Electronics,1911.04,7,5/5/2023
4742,Laptop,Electronics,1421.22,4,4/24/2021
4743,Printer,Office Supplies,1116.82,6,1/19/2021
4744,Monitor,Accessories,1480.74,1,7/22/2023
4745,Monitor,Accessories,902.44,5,3/28/2022
4746,Smartphone,Electronics,1525.07,7,11/7/2023
4747,Monitor,Accessories,702.68,3,10/15/2021
4748,Keyboard,Accessories,449.8,3,7/11/2021
4749,Tablet,Electronics,1783.68,3,3/21/2021
4750,Monitor,Accessories,241.99,9,1/18/2024
4751,Keyboard,Accessories,1776.46,6,6/20/2020
4752,Smartphone,Electronics,176.63,2,9/16/2023
4753,Mouse,Accessories,716.9,7,9/3/2022
4754,Tablet,Electronics,265.6,7,1/5/2020
4755,Smartphone,Electronics,586.14,9,9/14/2020
4756,Tablet,Electronics,1979.77,2,4/10/2022
4757,Keyboard,Accessories,1918.41,5,7/15/2021
4758,Monitor,Accessories,749.48,8,7/19/2020
4759,Tablet,Electronics,1216.66,1,2/8/2023
4760,Headphones,Audio,1147.66,10,7/14/2023
4761,Mouse,Accessories,1119.22,6,6/18/2021
4762,Printer,Office Supplies,546.13,8,6/30/2021
4763,Headphones,Audio,1423.18,8,7/13/2020
4764,Tablet,Electronics,993.29,3,1/31/2021
4765,Headphones,Audio,1871.86,3,8/30/2023
4766,Tablet,Electronics,516.3,7,3/12/2023
4767,Laptop,Electronics,1430.84,6,10/31/2023
4768,Laptop,Electronics,1405.14,7,8/10/2020
4769,Laptop,Electronics,886.78,2,7/3/2021
4770,Mouse,Accessories,426.91,7,12/8/2021
4771,Printer,Office Supplies,1058.6,1,3/8/2022
4772,Mouse,Accessories,210.89,6,10/10/2023
4773,Monitor,Accessories,130.85,10,10/6/2022
4774,Mouse,Accessories,1300.77,2,3/26/2023
4775,Smartphone,Electronics,919.69,7,8/25/2021
4776,Printer,Office Supplies,1323.26,5,5/27/2022
4777,Keyboard,Accessories,1989.62,8,8/18/2022
4778,Monitor,Accessories,224.64,2,1/8/2023
4779,Printer,Office Supplies,805.2,9,2/27/2020
4780,Smartphone,Electronics,152.41,2,10/10/2020
4781,Headphones,Audio,1302.04,1,6/22/2023
4782,Mouse,Accessories,669.84,5,9/3/2023
4783,Monitor,Accessories,1412.95,8,3/10/2023
4784,Tablet,Electronics,129.85,4,3/4/2020
4785,Printer,Office Supplies,1450.96,1,1/4/2023
4786,Printer,Office Supplies,712.57,7,7/22/2021
4787,Mouse,Accessories,869.43,10,8/22/2021
4788,Tablet,Electronics,296.62,9,5/27/2021
4789,Headphones,Audio,734.61,4,8/10/2023
4790,Printer,Office Supplies,699.86,8,10/7/2020
4791,Printer,Office Supplies,1767.48,5,1/13/2023
4792,Keyboard,Accessories,628.76,5,8/5/2023
4793,Monitor,Accessories,1594.01,9,1/2/2024
4794,Tablet,Electronics,1846.09,1,1/27/2024
4795,Printer,Office Supplies,1696.3,3,5/16/2020
4796,Tablet,Electronics,666.83,9,3/29/2021
4797,Headphones,Audio,652.76,4,3/2/2020
4798,Headphones,Audio,1702.21,3,2/14/2020
4799,Laptop,Electronics,841.97,1,1/29/2022
4800,Tablet,Electronics,1719.36,1,9/3/2022
4801,Monitor,Accessories,1138.37,3,5/12/2020
4802,Mouse,Accessories,1169.08,5,1/7/2021
4803,Printer,Office Supplies,699.86,4,7/26/2021
4804,Laptop,Electronics,1401.31,8,12/29/2021
4805,Headphones,Audio,1925.62,8,2/16/2023
4806,Headphones,Audio,1927.3,5,10/25/2020
4807,Smartphone,Electronics,1074.17,9,2/5/2024
4808,Monitor,Accessories,122.87,5,6/21/2023
4809,Smartphone,Electronics,70.52,7,10/4/2020
4810,Mouse,Accessories,1950.13,7,7/23/2023
4811,Printer,Office Supplies,587.44,7,9/10/2023
4812,Tablet,Electronics,1268.35,10,1/29/2022
4813,Monitor,Accessories,1777.25,8,8/6/2021
4814,Headphones,Audio,1456.85,1,1/14/2020
4815,Keyboard,Accessories,1762.81,3,10/10/2021
4816,Printer,Office Supplies,1589.79,5,3/19/2020
4817,Monitor,Accessories,1954.23,3,1/27/2024
4818,Smartphone,Electronics,1691.52,1,1/7/2022
4819,Headphones,Audio,899.06,4,12/24/2023
4820,Laptop,Electronics,1068.75,6,2/10/2021
4821,Mouse,Accessories,1645.85,2,8/9/2022
4822,Headphones,Audio,1538.67,1,5/6/2022
4823,Smartphone,Electronics,513.76,7,12/5/2023
4824,Keyboard,Accessories,1708.81,3,6/9/2020
4825,Mouse,Accessories,1170.78,4,9/15/2022
4826,Keyboard,Accessories,1487.13,7,11/25/2020
4827,Keyboard,Accessories,846.31,8,11/20/2023
4828,Smartphone,Electronics,318.63,8,9/28/2021
4829,Smartphone,Electronics,124.37,5,7/27/2022
4830,Mouse,Accessories,940.26,5,1/14/2022
4831,Mouse,Accessories,104.3,10,1/10/2020
4832,Tablet,Electronics,1675.54,6,1/21/2020
4833,Headphones,Audio,1362.62,7,1/8/2022
4834,Headphones,Audio,784.79,8,6/20/2023
4835,Keyboard,Accessories,1570.96,5,9/5/2022
4836,Mouse,Accessories,919.58,8,12/1/2023
4837,Monitor,Accessories,648.75,1,1/30/2021
4838,Mouse,Accessories,547.86,9,1/10/2024
4839,Laptop,Electronics,1673.95,1,2/20/2021
4840,Headphones,Audio,381.86,5,9/19/2020
4841,Monitor,Accessories,833.85,9,2/8/2023
4842,Smartphone,Electronics,1972.72,7,1/13/2023
4843,Smartphone,Electronics,463.04,6,2/8/2023
4844,Monitor,Accessories,1801.55,3,4/16/2022
4845,Mouse,Accessories,894.44,8,9/1/2021
4846,Tablet,Electronics,447.94,9,4/19/2021
4847,Keyboard,Accessories,1068.91,8,8/30/2021
4848,Headphones,Audio,1632.95,9,6/17/2020
4849,Smartphone,Electronics,1994.17,7,8/17/2020
4850,Laptop,Electronics,1599.72,9,6/9/2021
4851,Laptop,Electronics,1237.13,7,9/1/2023
4852,Headphones,Audio,1110.11,7,11/5/2021
4853,Tablet,Electronics,1328.05,5,7/25/2022
4854,Mouse,Accessories,586.97,6,11/3/2022
4855,Headphones,Audio,728.95,2,10/4/2022
4856,Printer,Office Supplies,355.61,9,12/8/2023
4857,Keyboard,Accessories,760.95,7,8/29/2022
4858,Monitor,Accessories,394.28,4,11/13/2020
4859,Mouse,Accessories,1083.86,6,5/11/2023
4860,Tablet,Electronics,578.12,1,7/9/2020
4861,Mouse,Accessories,1026.01,1,7/29/2020
4862,Mouse,Accessories,1441,10,9/29/2021
4863,Tablet,Electronics,478.94,5,3/23/2022
4864,Laptop,Electronics,1242.04,4,9/1/2020
4865,Keyboard,Accessories,147.41,9,4/10/2021
4866,Tablet,Electronics,1669.64,6,10/1/2023
4867,Printer,Office Supplies,1506.93,5,6/8/2023
4868,Keyboard,Accessories,1289.66,9,12/18/2021
4869,Monitor,Accessories,591.14,3,1/29/2023
4870,Mouse,Accessories,733.46,4,1/11/2022
4871,Mouse,Accessories,1827.01,3,5/1/2021
4872,Laptop,Electronics,1095.28,6,6/26/2023
4873,Smartphone,Electronics,1954.88,9,8/8/2021
4874,Keyboard,Accessories,1031.23,1,3/14/2023
4875,Smartphone,Electronics,713.02,10,11/18/2021
4876,Headphones,Audio,1534.9,5,1/10/2022
4877,Mouse,Accessories,1769.24,7,3/8/2022
4878,Keyboard,Accessories,136.5,5,2/25/2020
4879,Monitor,Accessories,1581.06,3,10/1/2020
4880,Mouse,Accessories,862.21,4,1/15/2022
4881,Monitor,Accessories,214.03,5,1/22/2020
4882,Monitor,Accessories,663.3,10,10/17/2023
4883,Monitor,Accessories,277.91,4,7/10/2023
4884,Headphones,Audio,1053.3,8,11/19/2021
4885,Keyboard,Accessories,474.39,9,2/8/2022
4886,Laptop,Electronics,732.11,5,6/21/2022
4887,Printer,Office Supplies,1796.12,1,6/1/2023
4888,Laptop,Electronics,819.37,2,5/16/2021
4889,Headphones,Audio,1349.34,3,3/25/2023
4890,Keyboard,Accessories,1512.49,7,2/27/2022
4891,Mouse,Accessories,442.3,8,1/12/2020
4892,Tablet,Electronics,1086.58,1,8/15/2020
4893,Laptop,Electronics,1512.51,5,7/25/2021
4894,Printer,Office Supplies,631.92,5,10/26/2022
4895,Printer,Office Supplies,1645.02,4,5/16/2021
4896,Keyboard,Accessories,1514.63,5,4/14/2021
4897,Tablet,Electronics,1770.25,4,6/13/2020
4898,Mouse,Accessories,1064.34,1,12/19/2021
4899,Tablet,Electronics,1426.32,1,10/17/2021
4900,Headphones,Audio,282.92,5,10/18/2021
4901,Smartphone,Electronics,302.75,9,3/19/2022
4902,Monitor,Accessories,558.46,2,11/24/2021
4903,Laptop,Electronics,1219.42,5,5/10/2020
4904,Laptop,Electronics,1905.52,4,4/16/2021
4905,Printer,Office Supplies,854.05,9,12/16/2020
4906,Printer,Office Supplies,1535.57,1,7/18/2021
4907,Printer,Office Supplies,1841.93,6,7/10/2021
4908,Laptop,Electronics,1622.31,4,3/20/2021
4909,Smartphone,Electronics,532.93,5,2/5/2022
4910,Printer,Office Supplies,1434.32,10,9/24/2020
4911,Tablet,Electronics,1124.28,9,3/1/2022
4912,Keyboard,Accessories,1920.36,8,4/24/2022
4913,Laptop,Electronics,909.39,2,10/31/2023
4914,Headphones,Audio,140.41,9,1/11/2021
4915,Laptop,Electronics,271.63,5,7/6/2021
4916,Tablet,Electronics,150.21,4,3/25/2021
4917,Headphones,Audio,899.78,8,9/26/2020
4918,Headphones,Audio,1335.96,5,1/10/2024
4919,Laptop,Electronics,1057.19,3,4/28/2021
4920,Printer,Office Supplies,1689.47,1,3/30/2021
4921,Keyboard,Accessories,1284.21,7,7/12/2023
4922,Laptop,Electronics,735.88,2,12/12/2020
4923,Mouse,Accessories,1991.62,10,5/8/2023
4924,Smartphone,Electronics,517,4,2/27/2021
4925,Printer,Office Supplies,1143.45,7,12/16/2023
4926,Laptop,Electronics,320.85,9,11/3/2020
4927,Mouse,Accessories,103.48,9,7/18/2020
4928,Tablet,Electronics,1608.4,7,8/14/2020
4929,Laptop,Electronics,164.54,7,5/3/2021
4930,Smartphone,Electronics,360.9,4,11/28/2020
4931,Tablet,Electronics,1901.7,2,3/24/2020
4932,Laptop,Electronics,188.22,4,5/16/2020
4933,Printer,Office Supplies,1427.69,3,3/22/2021
4934,Smartphone,Electronics,1074.61,6,10/14/2023
4935,Monitor,Accessories,832.02,10,7/3/2020
4936,Monitor,Accessories,629.11,5,4/2/2022
4937,Tablet,Electronics,260.75,4,6/17/2021
4938,Tablet,Electronics,1775.85,10,5/31/2022
4939,Tablet,Electronics,183.7,5,9/20/2022
4940,Headphones,Audio,1891.87,10,2/9/2022
4941,Monitor,Accessories,205.58,1,8/30/2023
4942,Printer,Office Supplies,91.15,10,10/16/2020
4943,Printer,Office Supplies,241.5,10,9/16/2020
4944,Smartphone,Electronics,1657.26,1,6/9/2022
4945,Monitor,Accessories,1483.86,5,2/14/2020
4946,Smartphone,Electronics,1428.49,2,7/16/2020
4947,Headphones,Audio,1319.19,3,4/8/2020
4948,Laptop,Electronics,1382.29,10,12/29/2021
4949,Mouse,Accessories,441.97,5,4/9/2021
4950,Smartphone,Electronics,221.35,4,4/22/2021
4951,Printer,Office Supplies,1975.02,10,1/1/2023
4952,Printer,Office Supplies,1311.26,2,7/3/2022
4953,Printer,Office Supplies,838.4,2,1/26/2022
4954,Keyboard,Accessories,210.02,3,8/15/2021
4955,Tablet,Electronics,1268.95,2,2/15/2023
4956,Smartphone,Electronics,386.83,10,2/11/2023
4957,Smartphone,Electronics,164.69,5,3/14/2023
4958,Printer,Office Supplies,135.83,7,5/23/2023
4959,Monitor,Accessories,700.18,1,8/20/2020
4960,Headphones,Audio,1126.18,2,12/22/2021
4961,Printer,Office Supplies,1328.42,2,2/2/2021
4962,Monitor,Accessories,1922.17,3,12/15/2020
4963,Headphones,Audio,130.6,9,8/19/2021
4964,Headphones,Audio,628.98,9,6/8/2020
4965,Monitor,Accessories,986.61,7,7/28/2023
4966,Laptop,Electronics,1049.95,10,10/11/2022
4967,Headphones,Audio,910.65,4,5/15/2022
4968,Tablet,Electronics,725.76,1,12/12/2021
4969,Smartphone,Electronics,1495.07,3,11/8/2020
4970,Keyboard,Accessories,1339.83,7,5/26/2023
4971,Smartphone,Electronics,1783.47,8,12/24/2020
4972,Mouse,Accessories,598.69,3,12/11/2023
4973,Keyboard,Accessories,208.65,10,3/15/2023
4974,Mouse,Accessories,383.49,5,5/26/2022
4975,Laptop,Electronics,1362.52,7,1/24/2022
4976,Laptop,Electronics,541.44,10,11/23/2021
4977,Mouse,Accessories,1700.76,2,6/5/2021
4978,Laptop,Electronics,1434.36,7,10/9/2020
4979,Printer,Office Supplies,438.05,1,6/5/2022
4980,Printer,Office Supplies,1054.28,6,1/27/2021
4981,Printer,Office Supplies,238.62,10,11/29/2022
4982,Printer,Office Supplies,743.32,3,2/2/2022
4983,Tablet,Electronics,1989.53,2,10/16/2021
4984,Headphones,Audio,1001.37,10,6/19/2022
4985,Mouse,Accessories,277.22,6,10/25/2023
4986,Laptop,Electronics,259.82,3,8/11/2022
4987,Keyboard,Accessories,822.23,8,10/4/2020
4988,Mouse,Accessories,477.43,7,9/1/2022
4989,Mouse,Accessories,1334.54,9,10/7/2021
4990,Mouse,Accessories,1994.89,9,8/25/2020
4991,Laptop,Electronics,314.45,4,8/24/2021
4992,Mouse,Accessories,1661.58,10,1/25/2020
4993,Tablet,Electronics,1394.96,7,10/9/2021
4994,Tablet,Electronics,163.42,9,2/1/2020
4995,Monitor,Accessories,1844.39,5,5/30/2020
4996,Printer,Office Supplies,996.21,5,7/10/2022
4997,Tablet,Electronics,1574.92,9,9/1/2021
4998,Smartphone,Electronics,533.67,10,12/20/2022
4999,Printer,Office Supplies,1908.44,7,10/23/2021
5000,Keyboard,Accessories,1263.24,5,6/2/2021
5001,Laptop,Electronics,371.4,2,11/8/2022
5002,Printer,Office Supplies,176.52,2,5/2/2023
5003,Laptop,Electronics,168.04,5,5/17/2023
5004,Keyboard,Accessories,1607.24,5,7/9/2023
5005,Laptop,Electronics,1597.69,6,11/4/2022
5006,Smartphone,Electronics,135.71,8,10/10/2021
5007,Keyboard,Accessories,1070.24,3,9/18/2023
5008,Monitor,Accessories,484.46,5,3/2/2021
5009,Monitor,Accessories,1327.64,5,3/11/2023
5010,Monitor,Accessories,948.19,2,7/28/2023
5011,Monitor,Accessories,87.31,1,8/23/2021
5012,Mouse,Accessories,1248.59,9,3/2/2023
5013,Mouse,Accessories,1105.21,5,12/3/2021
5014,Printer,Office Supplies,1733.34,9,2/10/2022
5015,Monitor,Accessories,905.11,6,11/12/2021
5016,Tablet,Electronics,815.63,2,8/31/2020
5017,Headphones,Audio,673.32,6,10/3/2020
5018,Smartphone,Electronics,965.22,1,6/1/2021
5019,Smartphone,Electronics,373.54,1,6/2/2022
5020,Smartphone,Electronics,1693.24,3,2/5/2023
5021,Mouse,Accessories,96.23,2,4/7/2022
5022,Headphones,Audio,1740.22,5,7/6/2020
5023,Headphones,Audio,1534.09,6,8/27/2023
5024,Mouse,Accessories,423.29,5,9/5/2023
5025,Keyboard,Accessories,411.39,1,6/25/2023
5026,Smartphone,Electronics,1809.25,6,4/23/2021
5027,Headphones,Audio,125.8,9,9/16/2020
5028,Monitor,Accessories,746.86,9,12/9/2022
5029,Printer,Office Supplies,1461.12,1,11/10/2022
5030,Keyboard,Accessories,1277.72,6,1/29/2022
5031,Mouse,Accessories,1148.87,5,9/4/2023
5032,Monitor,Accessories,1945.11,1,9/17/2021
5033,Printer,Office Supplies,1478.05,5,5/20/2021
5034,Laptop,Electronics,706.64,2,3/26/2022
5035,Tablet,Electronics,611.14,2,12/14/2022
5036,Headphones,Audio,559.51,1,5/18/2021
5037,Monitor,Accessories,629.07,2,3/21/2022
5038,Mouse,Accessories,1445.87,6,6/13/2020
5039,Headphones,Audio,1931.58,8,1/20/2020
5040,Keyboard,Accessories,1428.34,3,1/6/2021
5041,Laptop,Electronics,1464.57,4,1/29/2021
5042,Tablet,Electronics,1780.23,6,7/19/2023
5043,Monitor,Accessories,832.45,10,5/31/2022
5044,Monitor,Accessories,711.3,8,2/16/2020
5045,Headphones,Audio,1981.4,7,3/23/2023
5046,Printer,Office Supplies,187.25,2,7/25/2022
5047,Smartphone,Electronics,508.46,6,4/8/2020
5048,Laptop,Electronics,441.53,9,2/12/2022
5049,Laptop,Electronics,1949.28,10,11/28/2023
5050,Printer,Office Supplies,1804.72,5,8/4/2022
5051,Monitor,Accessories,1051.19,3,6/10/2022
5052,Headphones,Audio,653.1,1,12/10/2020
5053,Tablet,Electronics,1437.35,5,10/9/2023
5054,Headphones,Audio,361.84,8,3/23/2020
5055,Mouse,Accessories,291.44,10,7/24/2020
5056,Smartphone,Electronics,933.83,10,2/8/2023
5057,Smartphone,Electronics,1786.69,1,11/17/2023
5058,Printer,Office Supplies,1216.38,9,5/22/2023
5059,Mouse,Accessories,908.29,1,9/23/2023
5060,Tablet,Electronics,580.36,10,5/14/2021
5061,Tablet,Electronics,1456.45,8,7/8/2020
5062,Printer,Office Supplies,1006.4,8,7/25/2020
5063,Keyboard,Accessories,626.08,4,11/1/2021
5064,Smartphone,Electronics,1437.53,7,6/2/2021
5065,Tablet,Electronics,1853.94,9,11/13/2022
5066,Tablet,Electronics,1718.25,9,7/29/2020
5067,Mouse,Accessories,411.01,2,12/4/2023
5068,Laptop,Electronics,1814.55,6,1/31/2023
5069,Printer,Office Supplies,1649.52,8,4/13/2023
5070,Laptop,Electronics,1552.39,6,11/28/2021
5071,Printer,Office Supplies,1152.04,6,7/10/2022
5072,Tablet,Electronics,1056.53,3,9/20/2022
5073,Smartphone,Electronics,927.08,10,11/6/2021
5074,Headphones,Audio,861.81,5,11/26/2023
5075,Keyboard,Accessories,1636.33,3,9/20/2020
5076,Smartphone,Electronics,281.43,4,8/4/2023
5077,Keyboard,Accessories,585.42,1,11/7/2021
5078,Monitor,Accessories,1370.32,1,1/30/2022
5079,Printer,Office Supplies,1848.72,5,1/10/2022
5080,Headphones,Audio,1501.78,8,1/30/2022
5081,Laptop,Electronics,853.69,10,12/8/2023
5082,Printer,Office Supplies,1774.69,5,1/14/2022
5083,Mouse,Accessories,1319.2,2,4/29/2022
5084,Monitor,Accessories,245.43,1,1/11/2022
5085,Printer,Office Supplies,717.85,9,7/13/2022
5086,Mouse,Accessories,1611.77,2,3/21/2021
5087,Printer,Office Supplies,1273.46,9,5/23/2020
5088,Tablet,Electronics,179.55,9,6/17/2021
5089,Smartphone,Electronics,508.27,8,12/18/2020
5090,Smartphone,Electronics,109.68,4,2/6/2022
5091,Headphones,Audio,226.5,4,3/27/2020
5092,Monitor,Accessories,1881.92,7,11/21/2022
5093,Tablet,Electronics,556.88,5,10/27/2023
5094,Laptop,Electronics,1773.92,2,6/22/2020
5095,Mouse,Accessories,780.42,10,12/9/2020
5096,Smartphone,Electronics,293.06,5,10/15/2021
5097,Laptop,Electronics,1383.45,6,12/9/2021
5098,Laptop,Electronics,1032.02,1,2/18/2020
5099,Printer,Office Supplies,745.86,9,9/18/2021
5100,Printer,Office Supplies,1030.61,3,1/10/2024
5101,Headphones,Audio,1221.07,3,8/16/2022
5102,Mouse,Accessories,1055.19,1,12/17/2023
5103,Tablet,Electronics,1951.37,10,12/22/2020
5104,Keyboard,Accessories,250.35,9,7/26/2020
5105,Smartphone,Electronics,1730.55,9,12/12/2023
5106,Tablet,Electronics,477.95,5,7/25/2021
5107,Headphones,Audio,1445.82,6,6/24/2021
5108,Tablet,Electronics,1562.67,9,7/24/2022
5109,Mouse,Accessories,1967.92,4,11/2/2022
5110,Tablet,Electronics,225.15,2,1/26/2024
5111,Headphones,Audio,697.67,5,10/15/2022
5112,Monitor,Accessories,1325.29,9,10/15/2022
5113,Keyboard,Accessories,1683.12,9,3/7/2020
5114,Keyboard,Accessories,1931.74,3,5/2/2023
5115,Monitor,Accessories,1078.09,4,5/24/2023
5116,Headphones,Audio,575.7,4,5/14/2022
5117,Keyboard,Accessories,98.09,2,11/5/2020
5118,Laptop,Electronics,568.19,9,1/4/2022
5119,Smartphone,Electronics,1359.84,3,11/30/2023
5120,Keyboard,Accessories,329.14,2,3/14/2022
5121,Monitor,Accessories,1430.67,6,2/5/2023
5122,Printer,Office Supplies,1662.57,4,5/21/2022
5123,Monitor,Accessories,277.75,9,6/20/2020
5124,Printer,Office Supplies,997.56,5,4/16/2022
5125,Headphones,Audio,1053.94,7,5/23/2022
5126,Smartphone,Electronics,1506.71,3,7/29/2023
5127,Tablet,Electronics,348.42,5,8/22/2020
5128,Keyboard,Accessories,1757.44,9,6/24/2023
5129,Printer,Office Supplies,609.13,3,8/10/2021
5130,Laptop,Electronics,1532.9,4,9/25/2021
5131,Headphones,Audio,1094.12,10,2/15/2023
5132,Smartphone,Electronics,625.26,8,2/25/2022
5133,Monitor,Accessories,74.31,10,1/11/2020
5134,Laptop,Electronics,1701.71,8,8/4/2021
5135,Laptop,Electronics,847.83,6,4/21/2022
5136,Smartphone,Electronics,1237.06,6,3/16/2022
5137,Laptop,Electronics,415.98,8,6/28/2021
5138,Printer,Office Supplies,1203.42,6,3/2/2021
5139,Headphones,Audio,1648.91,3,1/21/2023
5140,Laptop,Electronics,1093.97,3,4/27/2021
5141,Laptop,Electronics,680.7,3,11/11/2023
5142,Printer,Office Supplies,310.09,9,8/29/2023
5143,Laptop,Electronics,481.57,6,2/5/2024
5144,Mouse,Accessories,230.44,8,5/4/2023
5145,Tablet,Electronics,293.28,5,9/29/2022
5146,Monitor,Accessories,469.67,9,9/10/2021
5147,Keyboard,Accessories,1356.09,1,7/8/2022
5148,Tablet,Electronics,1572.67,2,2/22/2021
5149,Mouse,Accessories,485.51,10,8/2/2023
5150,Mouse,Accessories,927.04,7,4/17/2021
5151,Mouse,Accessories,1676.8,5,4/6/2020
5152,Smartphone,Electronics,1570.56,10,7/25/2020
5153,Mouse,Accessories,149.82,2,6/12/2020
5154,Headphones,Audio,774.77,2,11/3/2021
5155,Keyboard,Accessories,748.01,3,5/6/2022
5156,Headphones,Audio,154.19,8,10/22/2023
5157,Tablet,Electronics,215.58,7,7/29/2022
5158,Tablet,Electronics,228.04,7,8/6/2022
5159,Mouse,Accessories,1591.85,1,12/2/2021
5160,Laptop,Electronics,1616.62,2,12/5/2020
5161,Keyboard,Accessories,1209.35,9,7/26/2021
5162,Printer,Office Supplies,1910.53,5,6/12/2021
5163,Laptop,Electronics,288.18,7,3/14/2022
5164,Headphones,Audio,1136.33,9,8/18/2020
5165,Keyboard,Accessories,1492.74,1,8/27/2022
5166,Laptop,Electronics,1840.17,3,5/2/2022
5167,Monitor,Accessories,1038.52,10,4/12/2020
5168,Laptop,Electronics,1911.19,7,12/4/2023
5169,Mouse,Accessories,1430.87,10,6/10/2021
5170,Headphones,Audio,1159.1,8,4/14/2020
5171,Printer,Office Supplies,499.17,5,1/30/2020
5172,Laptop,Electronics,1398.53,9,9/26/2023
5173,Monitor,Accessories,643.56,1,1/5/2021
5174,Monitor,Accessories,1237.07,1,9/23/2021
5175,Keyboard,Accessories,366.29,7,8/18/2020
5176,Mouse,Accessories,1977.16,5,12/2/2023
5177,Mouse,Accessories,564.99,2,8/16/2020
5178,Mouse,Accessories,782.16,4,8/30/2021
5179,Keyboard,Accessories,882.99,7,11/20/2022
5180,Keyboard,Accessories,1759.59,5,6/29/2020
5181,Keyboard,Accessories,1392.55,10,5/28/2020
5182,Printer,Office Supplies,1476.51,5,9/11/2020
5183,Printer,Office Supplies,280.76,6,12/21/2021
5184,Smartphone,Electronics,901.98,5,1/8/2022
5185,Mouse,Accessories,965.19,10,11/19/2021
5186,Tablet,Electronics,1352.34,7,6/9/2020
5187,Smartphone,Electronics,858.61,9,5/19/2021
5188,Laptop,Electronics,618.86,4,12/16/2023
5189,Printer,Office Supplies,254.34,8,4/12/2022
5190,Mouse,Accessories,947.1,4,9/5/2020
5191,Monitor,Accessories,354.54,6,6/10/2022
5192,Mouse,Accessories,1613.95,9,2/9/2023
5193,Keyboard,Accessories,378.75,7,5/2/2023
5194,Mouse,Accessories,1749.85,2,10/21/2022
5195,Monitor,Accessories,824.56,10,10/11/2022
5196,Monitor,Accessories,1806.8,5,6/28/2021
5197,Laptop,Electronics,355.27,5,4/17/2020
5198,Mouse,Accessories,1851.27,1,5/31/2022
5199,Headphones,Audio,1952.08,7,2/12/2021
5200,Tablet,Electronics,217.05,3,3/29/2020
5201,Smartphone,Electronics,895.56,5,10/22/2020
5202,Monitor,Accessories,1526.49,10,9/21/2021
5203,Monitor,Accessories,200.7,5,12/31/2020
5204,Laptop,Electronics,948.78,6,1/13/2023
5205,Laptop,Electronics,388.61,8,2/5/2020
5206,Mouse,Accessories,1930.42,8,5/20/2023
5207,Printer,Office Supplies,711.07,1,5/11/2023
5208,Smartphone,Electronics,1025.17,6,7/1/2022
5209,Monitor,Accessories,925.72,2,4/11/2020
5210,Headphones,Audio,332.57,6,7/29/2023
5211,Monitor,Accessories,154.71,8,3/4/2023
5212,Smartphone,Electronics,596.96,6,11/21/2022
5213,Monitor,Accessories,315.39,9,3/21/2021
5214,Smartphone,Electronics,361.46,3,8/14/2022
5215,Monitor,Accessories,334.64,6,11/4/2020
5216,Keyboard,Accessories,308.05,2,1/28/2021
5217,Printer,Office Supplies,1319.47,10,5/7/2021
5218,Tablet,Electronics,1598.94,6,3/10/2022
5219,Tablet,Electronics,1264.39,6,4/24/2021
5220,Smartphone,Electronics,141.53,9,4/15/2021
